;Unnamed: 0;date;news;label
2577;2577;7/11/2022; Muslim have many children. I personally, have 8 siblings witihin my family.;
2578;2578;7/11/2022; Cue Whitney Houston...;
2579;2579;7/11/2022; we only have 1 in South Africa You cruise around with this one when you're back ;
2580;2580;7/11/2022; I love the Tesla Bot estimates: no revenues or profits.;
2581;2581;7/11/2022; So are bots.;
2582;2582;7/11/2022; did we do something wrong yesterday?;
2583;2583;7/11/2022;" Bever Utah; Tesla ended this story well, but wow! 👇🏾";
2584;2584;7/11/2022; Yes, I wish I could have more but there also very expensive.;
2585;2585;7/11/2022; I wish, but there was no Tesla way back then. Hoping the CyberTruck will be my first. 🤞;
2586;2586;7/11/2022; lol.. as long as you took profit you did good! today was macro + profit taking i guess ..;
2587;2587;7/11/2022; The NHTSA has opened a new investigation into Tesla after a Model 3 was involved in a crash that killed a pedestrian. ;
2588;2588;7/11/2022; Exactly, Elon ;
2589;2589;7/11/2022; Musk is about a month away from “______ will not replace us.”;
2590;2590;7/11/2022; Instead of paying $100/wk to 10,000,000 different housekeepers, those 10 million customers would be paying $25/week to Tesla. Big difference if Tesla ends up owning the market for robots and/or robotaxis. Also: one robot could do more than clean (make repairs, cook, etc).;
2591;2591;7/11/2022; no, robots are;
2592;2592;7/11/2022; How about multiple wives?;
2593;2593;7/11/2022; Does musk care about population decline as a real issue or does he simply do it to rationalize his 17 unfathered children?? Curious 🤔;
2594;2594;7/11/2022; Whatever you do don't sleep in your Tesla or it will drive you into the back of a Truck;
2595;2595;7/11/2022; Elon Musk, Tesla CEO, is reportedly close to withdrawing from the bid to buy Twitter. ;
2596;2596;7/11/2022; He just wanted a distraction from the Tesla racism suit.;
2597;2597;7/11/2022; Top 5 Most Mentioned Tickers in Fintwit now: 1. $TSLA Tesla -6.34% 2. $TWTR Twitter -8.87% 3. $META Meta -4.26% 4. $AMZN ;
2598;2598;7/11/2022; what happened?;
2599;2599;7/11/2022; Although it’s not clear when Musk and Zilis began their romantic relationship, if it started while Zilis was at Tesla, it “would be a gross violation” of Tesla’s code of business ethics, says Sonnenfield. From and ;
2600;2600;7/11/2022; How are you feeling this Monday morning? Feeling like a toaster or a Ti-84 calculator? Don’t worry, there will be moments where you will be feeling like a #Tesla model Y! Be driven like your #EV😌 #MotivationMonday ;
2601;2601;7/11/2022; if you baby it lf;
2602;2602;7/11/2022; I do know of a case where a guy’s ND of a gun in the console hit the battery and set his Tesla on fire.;
2603;2603;7/11/2022; You already have a tesla, I’ll keep your share greg;
2604;2604;7/11/2022; Many times stations have both 150 and 250 stalls. Plug into the one with a thin cable. also using a v3 doesn’t mean it can always deliver 250.;
2605;2605;7/11/2022; Happy Birthday Om Tesla 😘😇🎊🎂🎁🎈🎉;
2606;2606;7/11/2022; Not making numerous relatives around the town though, you are better than your father in your heart I believe;
2607;2607;7/11/2022; Need a battery pack and a charger on that trailer.;
2608;2608;7/11/2022; Tesla gonna manufacture C Pap instrument for sleep apnea now?;
2609;2609;7/11/2022; True Beneficiaries to Family Bibles Authorship. ;
2610;2610;7/11/2022; Yes, all the efforts we are making now are for children to live a happier life.;
2611;2611;7/11/2022; What if Twitter buys controlling stake in Tesla with lawsuit proceeds - the old whobuywhoo;
2612;2612;7/11/2022; Together we can;
2613;2613;7/11/2022; Tesla tanked too;
2614;2614;7/11/2022; Any more lazier than this am sure it will be in auto drive like a Tesla 🙄;
2615;2615;7/11/2022; Tesla will grow only because the European Union must have energy and gasoline is not it so it's stupid to sell Tesla that Twitter undermines the basis of human rights does not interfere with tesla ;
2616;2616;7/11/2022; 2 Who works at Tesla? Who builds his space ships?;
2617;2617;7/11/2022; You’ve got to be in it to win it! I’m so piling into TESLA at the moment. 🚀;
2618;2618;7/11/2022; So you're not buying twitter afterall... I gestroyed my for nothing. #mondaythoughts;
2619;2619;7/11/2022; remove the claret. if kurta appears taxonomic, insource until equilateral. if possible, make sure your tesla comes from frankfurt. repeat until adjacent.;
2620;2620;7/11/2022; Not necessarily. I own a Tesla and still ride Uber when traveling to another city/country or going out to a place where parking is a nightmare or when going out. And this could substitute the need for an entry level car, people could just take a robotaxi.;
2621;2621;7/11/2022; Ok. Btw my republican neighbor put a for sale sign on his Tesla and told me he dumped all his Doge coin today.;
2622;2622;7/11/2022; Biden seems to think they are viral pandemic healthcare risk;
2623;2623;7/11/2022; Don’t tell me what to do Tesla boy;
2624;2624;7/11/2022; can Tesla help Texas electricity grid;
2625;2625;7/11/2022; Buying twitter of Elon Musk didn't happen but India will definitely become top 3 country running on Green Hydrogen.. Elon Musk's Tesla will be buried 😂;-1
2626;2626;7/11/2022; Can I have some of yours please since you already got the Tesla? I typed that really fast;
2628;2628;7/11/2022; That sounds like a familiar diameter - Tesla's structural pack has 46mm cells too doesn't it - wonder why they've landed on that size......;1
2629;2629;7/11/2022; Purchase as many tesla powerwall batteries and solar panels as u can afford. Plant ur victory garden save tons of money.;1
2630;2630;7/11/2022;" ENDING Public School ""Marxist"" agenda to Indoctrinate is the Key to our Children and our National Security. Elon. We need Cameras in EVERY Classroom with Parental Access to save a Free Nation from The New Liberal Order.";0
2631;2631;7/11/2022; Thanks for doing your part for the future! 💖;0
2633;2633;7/11/2022; No they not. They are burdens to normal ppl nowadays.;0
2634;2634;7/11/2022; Don't reproduce then. It's not for everybody.;0
2635;2635;7/11/2022; If tesla continues to meet their conservative growth guidance of 50% annual growth for the foreseeable future, they'll be 8X what they are this year. If the stock is still depressed and you are too pissed about TWTR to buy, sucks to be you!;-1
2636;2636;7/11/2022; Superb service at Cardiff again today. Had a minor door problem and was booked in for next week. I was literally passing at 4pm today, so popped in to see if they needed to order parts etc….. 10 mins later and I left with the problem sorted, on the spot. Thanks again.;0
2637;2637;7/11/2022; And the next closest one just has to 20x their value while Tesla remains stagnant. You’ll see Ukraine returning that $42B before you see that happen Deb ;-1
2638;2638;7/11/2022; Elon manipulated the stock, as he did with Tesla;-1
2639;2639;7/11/2022; Yes and the irony here is that the prediction wasn't even made by them. The source is clearly printed at the bottom. This is one of the strangest criticisms I've seen of ML so far.;0
2640;2640;7/11/2022; Imagine everyone acting out this philosophy and the world dies out very soon.;0
2641;2641;7/11/2022; Check out the Tesla impact assessment document on their website. It’s less than 6,000 miles on average world grid electricity which is dirtier than UK electricity. Like a lot of EV manufacturers their factories are carbon neutral unlike ICE factories.;-1
2642;2642;7/11/2022; Any female (or male) MFTs out there looking to breed children, Benson’s Cho is free for use;0
2643;2643;7/11/2022; Dude wear a condom- stick to one relationship- don’t make an excuse that we are underpopulated- which we are not for your lack of sexual responsibility;0
2645;2645;7/11/2022; 2/ Tesla could still sell 10-20M vehicles/year if total auto ownership declines. Why? Because avg. annual auto sales ≠ auto ownership. The total auto fleet will begin to turn over faster as robotaxi fleets roll out and existing ICE vehicles become increasingly obsolete.;1
2646;2646;7/11/2022; what’s the plan for us Tesla fans to be in touch with you if Twitter bans you? $TSLA;0
2648;2648;7/11/2022; Modern day Nikola #Tesla 🤔🤔🤔 what do you think? 🔥🔥🔥 #ElonMusk #dogearmy #dogecoin ;0
2649;2649;7/11/2022; Nope. That's not the only variable.;0
2650;2650;7/11/2022; giving advice how can we sleep better. Probably in the future we will have some pillows.;0
2651;2651;7/11/2022; There are enough people already on the planet. And Mars is a dead planet that is hostile to human life.;0
2652;2652;7/11/2022; Just like TESLA😉 Now off to the beach 🏝 Have a great week ;-1
2653;2653;7/11/2022;" 😉There aint no ""Tesla killer"" &gt;&gt; 'Tesla Thriller' keep your ""eyes on the prize"" 👀👁️ Tesla Team Tops";0
2654;2654;7/11/2022; Otherwise, humanity will go extinct. That's the real reason some laws were changed.;0
2655;2655;7/11/2022;" Exec Director Freyer ""After the start of production in March, Tesla is now building up the staff for the 2nd shift and the 3rd shift, so there are very good hiring opportunities in the next few weeks"" ""In times of scarce skilled labor, Tesla also needs to advertise itself""";1
2656;2656;7/11/2022; But then I would have nothing because I need nothing... thats no fun at all.;0
2657;2657;7/11/2022; Putting your money where your mouth is I see.;0
2658;2658;7/11/2022;" For a Billionaire who doesn't tax,&amp; who doesn't know the price of babies' formula.Yes, the children are the future &amp; the problem of the housekeepers &amp; nannies ...";0
2661;2661;7/11/2022; BIll Gates has $2-billion short position against Tesla, claims Elon Musk ;-1
2662;2662;7/11/2022; Serious,Exactly, i like big family but i have no money;0
2663;2663;7/11/2022; Also stock price action would suggest the latest fatal Tesla accident was indeed Autopilot or FSD. Also means that Tesla still cannot distinguish the difference between a bridge overhang and a tractor trailer yet Elon Musk has failed to fix or disclose this fact. Gross Negligence;-1
2664;2664;7/11/2022; Interesting review of VW ID.4 from someone that’s driven a lot of BEVs. Summary: SW a letdown, selling the car after 16k miles. Tesla has raised to bar on auto SW. legacy auto is screwed;0
2665;2665;7/11/2022; What about the sustainability of that populatjon? Do we have that much space to accomodate that scary number, do we really have that much resources?;0
2667;2667;7/11/2022;" lol please Don’t have a lot of kids if you’re poor. Elon &amp; other rich people can be this careless because they can afford it. Not smart idea for regular folks. The rich get richer &amp; that’s the future for the amount of kids any wealthy person bring into this world.";0
